MSOACD,latitude,longitude,msoa11cd
E02001057,54.87302596731246,-1.440801200098023,E02001057
E02001059,53.47958412659523,-2.191398673213972,E02001059
E02001061,53.4706804317786,-2.1683200658921247,E02001061
E02001062,53.468955177459044,-2.218818641293679,E02001062
E02001063,53.46313833763699,-2.2426488782337914,E02001063
E02001064,53.4641396991079,-2.1934887617424774,E02001064
E02001065,53.46275666431829,-2.158558664079851,E02001065
E02001066,53.45833462207758,-2.212506432897525,E02001066
E02001067,53.45555804807666,-2.1761505451045364,E02001067
E02001068,53.454905199289314,-2.2475086629691976,E02001068
E02001069,53.453393856847214,-2.231088672864906,E02001069
E02001070,53.45132010641503,-2.2136213874446944,E02001070
E02001071,54.75554475939034,-1.349444165980725,E02001071
E02001072,53.45081677229203,-2.26129630549924,E02001072
E02001073,53.445417217664435,-2.278613529116075,E02001073
E02001074,53.44538604371119,-2.2419275170538913,E02001074
E02001075,53.443298819187355,-2.1865614470040025,E02001075
E02001076,53.44344198521788,-2.216557719086699,E02001076
E02001077,53.43886592085509,-2.2682634623582003,E02001077
E02001078,53.43707222813593,-2.1949336423000303,E02001078
E02001079,53.43714736775552,-2.2428383497719424,E02001079
E02001080,53.43585932321825,-2.2145191287263213,E02001080
E02001081,53.43301444364138,-2.2825947975160856,E02001081
E02001082,53.43000402597288,-2.234327945821052,E02001082
E02001083,53.42896125872781,-2.250269232150283,E02001083
E02001084,53.42689754478371,-2.222250565439232,E02001084
E02001085,53.42759573625665,-2.2050329861195053,E02001085
E02001086,53.42338350535894,-2.2596738171417607,E02001086
E02001087,53.41648379123251,-2.2362882793411396,E02001087
E02001088,53.410523422851504,-2.2832491307761917,E02001088
E02001089,53.4087823515695,-2.2267720241780156,E02001089
E02001090,53.40898584006008,-2.2582992843459477,E02001090
E02001091,53.40314003282294,-2.3042571855358047,E02001091
E02001092,53.39948130382639,-2.28059667269799,E02001092
E02001093,53.39247836922321,-2.255767848631106,E02001093
E02001094,53.38481227176248,-2.2656575543692608,E02001094
E02001095,53.38523457005552,-2.2866248065471533,E02001095
E02001096,53.37148938701542,-2.249250015721522,E02001096
E02001097,53.360989235875415,-2.2808322256240574,E02001097
E02001098,53.5864561158666,-2.1103884900595724,E02001098
E02001099,53.5856352043825,-2.0886229348895466,E02001099
E02001100,53.582043044504985,-2.0771258150105942,E02001100
E02001101,53.57698513243475,-2.138111566329569,E02001101
E02001102,53.56998121230887,-2.1114620208243697,E02001102
E02001103,53.57845286248734,-2.0011569356917236,E02001103
E02001104,53.565932656418234,-2.0742690016108103,E02001104
E02001105,53.56340725494597,-2.1366868700055712,E02001105
E02001106,53.56003588846145,-2.110051191157503,E02001106
E02001107,53.556276772378716,-2.1538582796056462,E02001107
E02001108,53.55289746456848,-2.0929008308251005,E02001108
E02001109,53.54973155570015,-2.0787154518184887,E02001109
E02001110,53.55215382832229,-2.034939243359219,E02001110
E02001111,53.54688541760444,-2.110486379867742,E02001111
E02001112,53.54012186365309,-2.164701988116979,E02001112
E02001113,53.54718760782868,-2.127394320926916,E02001113
E02001114,53.544007357105876,-2.144807151941572,E02001114
E02001115,53.53946561649496,-2.0668134048651936,E02001115
E02001116,53.53922841398122,-2.086066763955025,E02001116
E02001117,53.53101665405363,-1.9619191760946795,E02001117
E02001118,53.53746779324145,-2.0472555597494186,E02001118
E02001119,53.534978968211846,-2.098595901694306,E02001119
E02001121,53.53477071607024,-2.113980461156252,E02001121
E02001123,53.52765506635997,-2.0747876547290565,E02001123
E02001124,53.527012143863985,-2.1405067179549153,E02001124
E02001125,53.527242250307744,-2.1570648162700055,E02001125
E02001126,53.52199447387386,-2.1065363145806124,E02001126
E02001127,53.51700558227819,-2.1275267797682678,E02001127
E02001128,53.516419471176796,-2.1427622420710244,E02001128
E02001129,53.50853656267575,-2.1645004379446826,E02001129
E02001130,53.50493770565363,-2.1307383194400926,E02001130
E02001131,53.500009069832615,-2.15923996551847,E02001131
E02001132,53.66240699332933,-2.0875066794634263,E02001132
E02001133,53.65767379175357,-2.134851570700937,E02001133
E02001134,53.64100125967156,-2.0709622770535008,E02001134
E02001135,53.63294517020638,-2.133137724964284,E02001135
E02001136,53.6334054179826,-2.160605427442926,E02001136
E02001137,53.6353323334671,-2.2303368134681807,E02001137
E02001138,53.623759537236936,-2.2040826032574907,E02001138
E02001139,53.62189676277036,-2.1443202247167403,E02001139
E02001140,53.62013016870723,-2.179503055593924,E02001140
E02001141,53.61463816132466,-2.164210731611735,E02001141
E02001142,53.60929968622412,-2.194376098089972,E02001142
E02001143,53.60980714580714,-2.1357969613934067,E02001143
E02001144,53.606028258085054,-2.1190242968345485,E02001144
E02001145,53.61203336902235,-2.072795439752835,E02001145
E02001146,53.60613443844087,-2.155741423740035,E02001146
E02001147,53.59234096947364,-2.1434787588717312,E02001147
E02001148,53.588207264721596,-2.1763000715389165,E02001148
E02001149,53.59148141888361,-2.2242246568483424,E02001149
E02001150,53.58818177667266,-2.25320996629975,E02001150
E02001151,53.58422139232594,-2.2147940978402865,E02001151
E02001152,53.56803314512388,-2.1813303713290106,E02001152
E02001153,53.560770290004854,-2.2213949973310427,E02001153
E02001154,53.55046683455833,-2.1791713535940707,E02001154
E02001155,53.54759475229887,-2.2113736362319134,E02001155
E02001156,53.538221299944816,-2.1931782964338553,E02001156
E02001157,53.53443369357542,-2.42606786104335,E02001157
E02001158,53.53017454734662,-2.4100735783450347,E02001158
E02001159,53.52879279086289,-2.3856924369105386,E02001159
E02001160,53.52519038674337,-2.4285154193168617,E02001160
E02001161,53.526188861017054,-2.338566206746102,E02001161
E02001162,53.520378896572,-2.347011690824431,E02001162
E02001163,53.51776000321757,-2.3906821544445096,E02001163
E02001164,53.514388744486325,-2.308655407227564,E02001164
E02001165,53.51327218337253,-2.3541315566468297,E02001165
E02001166,53.5118147238603,-2.258187517598097,E02001166
E02001167,53.51003654936741,-2.278237229987926,E02001167
E02001168,53.5051742599402,-2.3345480770208114,E02001168
E02001169,53.49377740053243,-2.4129353932304594,E02001169
E02001170,53.49870509757647,-2.3745227510932745,E02001170
E02001171,53.502258780695556,-2.3209152201413747,E02001171
E02001172,54.76412743184056,-1.578876461405686,E02001172
E02001173,53.49832699444967,-2.2855807081494985,E02001173
E02001174,53.49726678359867,-2.309253378805283,E02001174
E02001175,53.49051311747524,-2.369578080366592,E02001175
E02001176,53.49009847570683,-2.343049169927126,E02001176
E02001177,53.485359959384354,-2.3144826512586993,E02001177
E02001178,54.52258731584799,-1.318958065347876,E02001178
E02001179,53.4873851573023,-2.298493256075955,E02001179
E02001180,53.485879297416574,-2.2846976112159467,E02001180
E02001181,53.476912256325754,-2.383561426915286,E02001181
E02001182,53.479693730561074,-2.3450577682502303,E02001182
E02001183,53.47419590981293,-2.3684011952055233,E02001183
E02001184,55.00500279906846,-1.623204715900278,E02001184
E02001185,53.460861156718934,-2.416936090876786,E02001185
E02001186,53.4431031105784,-2.4491038908024927,E02001186
E02001187,53.44470676401537,-2.1542169437644794,E02001187
E02001188,53.443377466159156,-2.166458189235859,E02001188
E02001189,53.43312166474747,-2.15701567108721,E02001189
E02001190,53.43021864511518,-2.137032296969967,E02001190
E02001191,53.42904348149822,-2.0941047291620176,E02001191
E02001192,53.42792694028062,-2.1796888298124055,E02001192
E02001193,53.4210436283534,-2.160748346062213,E02001193
E02001194,53.42303606180082,-2.1932168037491477,E02001194
E02001195,53.42606582973324,-2.119302628589402,E02001195
E02001196,53.418879208941384,-2.067511385214548,E02001196
E02001197,53.4125028458462,-2.179424358496178,E02001197
E02001198,53.40994143635276,-2.106874951342549,E02001198
E02001199,53.411921809618136,-2.201756390256302,E02001199
E02001200,53.41323488134441,-2.151364051061493,E02001200
E02001201,53.40774420199066,-2.133850239848267,E02001201
E02001202,53.40363025585092,-2.1687391362416095,E02001202
E02001203,53.401352532700464,-2.0287095815268157,E02001203
E02001204,53.40148432094487,-2.190057913467206,E02001204
E02001205,53.40060228348067,-2.1458483596144,E02001205
E02001206,53.397588525050274,-2.078871944086215,E02001206
E02001207,53.39439817505424,-2.1075612156427526,E02001207
E02001208,53.39629195861858,-2.2039870907626704,E02001208
E02001209,53.39311768357716,-2.1590551067925055,E02001209
E02001210,53.39259617365346,-2.124923869539538,E02001210
E02001211,53.394514646762076,-2.2342202766998183,E02001211
E02001212,53.390800134485886,-2.173816712698548,E02001212
E02001213,53.38663594769382,-2.1412653016746916,E02001213
E02001214,53.387004519484215,-2.221887525041383,E02001214
E02001215,53.38236133261162,-2.059294087179202,E02001215
E02001216,53.381956543111805,-2.197984359701835,E02001216
E02001217,53.381170583761964,-2.1189809614223183,E02001217
E02001218,53.37492000073748,-2.1699488553951847,E02001218
E02001219,53.37294613278645,-2.1349245415450064,E02001219
E02001220,53.37207688845129,-2.202718001243425,E02001220
E02001221,53.37176563269413,-2.114252091777019,E02001221
E02001222,53.3729916665494,-2.230048435063281,E02001222
E02001223,53.36719907272078,-2.151449181038024,E02001223
E02001224,53.37078493024632,-2.082522274960114,E02001224
E02001225,53.36478244410068,-2.190864315769995,E02001225
E02001226,53.36420710618467,-2.217647428025631,E02001226
E02001227,53.35913494999321,-2.1785591134913775,E02001227
E02001228,53.3433216287727,-2.16652013223533,E02001228
E02001229,53.51872654320628,-2.042351876932187,E02001229
E02001230,53.510920347730135,-2.0775553640330227,E02001230
E02001231,53.50796622532629,-2.023874188834027,E02001231
E02001232,53.49983365500539,-2.0699002198390914,E02001232
E02001233,53.499142289700835,-2.111157523458632,E02001233
E02001234,53.49827040944568,-2.090221983742415,E02001234
E02001235,53.489661457949964,-2.077970428279469,E02001235
E02001236,53.489309677299424,-2.060452383310867,E02001236
E02001237,53.492622709583095,-2.0048754499931256,E02001237
E02001238,53.487887322993075,-2.13344315813523,E02001238
E02001239,53.48504972054487,-2.151424064145177,E02001239
E02001240,53.48398482252518,-2.1624859882476195,E02001240
E02001241,53.48428617209924,-2.1084213166962877,E02001241
E02001242,53.472138192483875,-2.1358003015278784,E02001242
E02001243,53.473012134464945,-2.0416409334662986,E02001243
E02001244,53.47585679493972,-2.0645937060084023,E02001244
E02001245,53.47321004651861,-2.094110828727906,E02001245
E02001246,53.47132278348266,-2.074872947733567,E02001246
E02001247,53.46951072300069,-2.116307335624745,E02001247
E02001248,53.46067468002455,-2.077894081557065,E02001248
E02001249,53.457522175209554,-2.1113702608501463,E02001249
E02001250,53.45317575743514,-2.0535255981558476,E02001250
E02001251,53.457509464559806,-2.005460562210283,E02001251
E02001252,53.45589002167366,-2.1422008297342123,E02001252
E02001253,53.44885450391554,-2.1287128523625425,E02001253
E02001254,53.45286349803996,-2.100563518305816,E02001254
E02001255,53.452689564807635,-2.030131563743923,E02001255
E02001256,53.44796036595503,-2.0769854446784546,E02001256
E02001257,53.441579313882265,-2.105595258358071,E02001257
E02001258,53.43542640084884,-2.060646798556045,E02001258
E02001259,53.46316577361749,-2.2682401191025656,E02001259
E02001260,53.46752588615794,-2.3400970458381742,E02001260
E02001261,53.45747894928455,-2.297329428382516,E02001261
E02001262,53.454660731318036,-2.2793351505683743,E02001262
E02001263,53.45647135185693,-2.376199505116563,E02001263
E02001264,53.4596734184018,-2.314347126408884,E02001264
E02001265,53.44603123351226,-2.3959042388741367,E02001265
E02001266,53.44702313045845,-2.327692233958766,E02001266
E02001267,53.44358078516764,-2.351593799449745,E02001267
E02001268,53.445041845583155,-2.3678285282642815,E02001268
E02001269,53.444489434113365,-2.3030759754715824,E02001269
E02001270,53.43023780705629,-2.3213837367939596,E02001270
E02001271,53.43139099172846,-2.348593553163227,E02001271
E02001272,53.42367051115462,-2.302879775956348,E02001272
E02001273,53.42092667365373,-2.3191301411859846,E02001273
E02001274,53.41933857544002,-2.3445021728686206,E02001274
E02001275,53.42374959075276,-2.399438463654392,E02001275
E02001276,53.41834521197933,-2.2919775168268313,E02001276
E02001277,53.408804097126016,-2.363807765043171,E02001277
E02001278,53.407547245508965,-2.341708865611871,E02001278
E02001279,53.407013671755955,-2.3271426845158127,E02001279
E02001280,53.395424606958194,-2.3119125503187896,E02001280
E02001281,53.39213484614232,-2.3268445916644223,E02001281
E02001282,53.39392802627959,-2.346928498855447,E02001282
E02001283,53.39598143432241,-2.4057141202806913,E02001283
E02001284,53.37857989139851,-2.334834619946225,E02001284
E02001285,53.37379321560029,-2.362262318395607,E02001285
E02001286,53.371585840219836,-2.312174391806257,E02001286
E02001287,53.59371773611125,-2.6759022918746695,E02001287
E02001288,53.58045794618579,-2.6559780988714095,E02001288
E02001289,53.572980662301475,-2.693619916645038,E02001289
E02001290,53.580264220589925,-2.6155250395308642,E02001290
E02001291,53.56217572381976,-2.654903023390262,E02001291
E02001292,53.56003139823118,-2.630289880170198,E02001292
E02001293,53.55816227074023,-2.584865622051684,E02001293
E02001294,53.5508803178638,-2.6398962476841366,E02001294
E02001295,53.546611406612804,-2.6172266997289326,E02001295
E02001296,53.548725558648975,-2.6680892308686937,E02001296
E02001297,53.54852069162583,-2.6903910121229275,E02001297
E02001298,53.53782509912768,-2.6113960259299978,E02001298
E02001299,53.53663155344744,-2.581164097083099,E02001299
E02001300,53.53491369850659,-2.673606442650073,E02001300
E02001301,53.53774406940593,-2.647118071566956,E02001301
E02001302,53.53062528738145,-2.565433460584364,E02001302
E02001303,53.53187141457836,-2.4977117605606116,E02001303
E02001304,53.52126067698087,-2.6995055233504006,E02001304
E02001305,53.52550911022202,-2.5459560691026164,E02001305
E02001306,53.52196588251631,-2.6410535438192,E02001306
E02001307,53.52095559149351,-2.6751023371637506,E02001307
E02001308,53.52060046067012,-2.480070151440825,E02001308
E02001309,53.51756658109789,-2.5045122892281095,E02001309
E02001310,53.517898974055676,-2.6062588949852548,E02001310
E02001311,53.52000327269079,-2.458046350660666,E02001311
E02001312,53.50998220412065,-2.5732678777330804,E02001312
E02001313,53.5108530873419,-2.5273466126184583,E02001313
E02001314,53.50689345540217,-2.4617611334529292,E02001314
E02001315,53.48695313578834,-2.456497898032928,E02001315
E02001316,53.49983974254621,-2.5197529257820053,E02001316
E02001317,53.50089455814282,-2.491101487033667,E02001317
E02001318,53.50405038156601,-2.6446486258208575,E02001318
E02001319,53.499333104503826,-2.554452952095738,E02001319
E02001320,53.48816187907885,-2.498317104655605,E02001320
E02001321,53.493538512591215,-2.618023080117131,E02001321
E02001322,53.48800707296746,-2.644182917867641,E02001322
E02001323,53.48523612055985,-2.526349646616489,E02001323
E02001324,53.47762518449019,-2.5988879359731283,E02001324
E02001325,53.47289160124964,-2.5835006678208683,E02001325
E02001326,53.475989455769515,-2.5545942980663985,E02001326
E02001327,53.491209747798564,-2.8705728119221003,E02001327
E02001328,53.49236236750282,-2.895363424495512,E02001328
E02001329,53.475346322696325,-2.8872730678303395,E02001329
E02001330,53.47639535861696,-2.907405333683316,E02001330
E02001331,53.4598550430227,-2.8434465890703744,E02001331
E02001332,53.43385469910164,-2.8589434607194666,E02001332
E02001333,53.42580744831508,-2.8071975990813547,E02001333
E02001334,53.42417672432261,-2.8595503022575373,E02001334
E02001335,53.422869628279265,-2.7875745211714906,E02001335
E02001336,53.4311971282176,-2.8262856982653597,E02001336
E02001337,53.420314670621806,-2.827386639063106,E02001337
E02001338,53.415887906158815,-2.857117252539502,E02001338
E02001339,53.41185154259366,-2.7984124782250293,E02001339
E02001340,53.409818048607555,-2.8773070778115897,E02001340
E02001341,53.40849164836037,-2.8272459243076056,E02001341
E02001342,53.40452218724214,-2.8530666632557846,E02001342
E02001343,53.38415831111128,-2.796642385344393,E02001343
E02001344,53.374946020284234,-2.8408228035751186,E02001344
E02001345,53.36536277790157,-2.8356514624073914,E02001345
E02001346,53.35538083512151,-2.8325209448832194,E02001346
E02001347,53.46595577893089,-2.925066214858588,E02001347
E02001348,53.46726784975431,-2.9527358154853522,E02001348
E02001349,53.461129491970944,-2.9629915126871884,E02001349
E02001350,53.45736645841874,-2.903805562657579,E02001350
E02001351,53.45829906725692,-2.93379170172783,E02001351
E02001352,53.45271018289644,-2.964707196271614,E02001352
E02001353,53.4511387370434,-2.8853179088066807,E02001353
E02001354,53.449659430254215,-2.9440134375286315,E02001354
E02001355,53.445886847501754,-2.9577111885513543,E02001355
E02001356,53.4436824885492,-2.915431916460129,E02001356
E02001357,53.44225382301536,-2.9305633375214533,E02001357
E02001358,53.44093410635669,-2.969225054041682,E02001358
E02001359,53.43989541584669,-2.890117561047214,E02001359
E02001360,53.43440095573197,-2.985334447549221,E02001360
E02001361,53.436095737341574,-2.9492953404003335,E02001361
E02001362,53.434113322466416,-2.9202603263215376,E02001362
E02001363,53.43114214885037,-2.8779802141160546,E02001363
E02001364,53.431001044563466,-2.9624712972613962,E02001364
E02001365,53.42764097655638,-2.9483159006993653,E02001365
E02001366,53.42761292242868,-2.930614828471912,E02001366
E02001367,53.42744462073599,-2.9029151940521536,E02001367
E02001368,53.42600108814389,-2.9931954621708314,E02001368
E02001369,53.42004623291268,-2.9722759135326373,E02001369
E02001370,53.42014745018442,-2.9544177119162915,E02001370
E02001371,53.41922108006991,-2.873709320299877,E02001371
E02001372,53.41803479978362,-2.8905632775035883,E02001372
E02001373,53.41610452908518,-2.9209409763295384,E02001373
E02001374,53.41270275349124,-2.937087311952941,E02001374
E02001375,53.41550804429379,-2.90624561517327,E02001375
E02001376,53.41250229381155,-2.9517540631786754,E02001376
E02001377,53.40530324690013,-2.9587675719739828,E02001377
E02001378,53.40469633133769,-2.9137435164719774,E02001378
E02001380,53.40322103331682,-2.8981960249546774,E02001380
E02001381,53.40095735578121,-2.936449246191722,E02001381
E02001382,53.399619397403434,-2.885045400032341,E02001382
E02001383,53.39622331757319,-2.9705759393205144,E02001383
E02001384,53.394636230550354,-2.9299598313707764,E02001384
E02001385,53.394534622305436,-2.951095693973648,E02001385
E02001386,53.3924251026179,-2.861475845042575,E02001386
E02001387,53.39127164600147,-2.903567413489339,E02001387
E02001388,53.3903029804344,-2.9193873209137404,E02001388
E02001389,53.38757074343492,-2.9516527277713127,E02001389
E02001390,53.38680152631063,-2.967715917430957,E02001390
E02001391,53.38833348136434,-2.8403342259443307,E02001391
E02001392,53.38558358995696,-2.8708918139069692,E02001392
E02001393,53.38249518533371,-2.8897989553728665,E02001393
E02001394,53.3826143942252,-2.9327714245228447,E02001394
E02001395,53.37891912878059,-2.913748831700069,E02001395
E02001396,53.37918906094652,-2.9654003628918875,E02001396
E02001397,53.376137238126546,-2.8653658567920717,E02001397
E02001398,53.37302050591754,-2.94256532988665,E02001398
E02001399,53.36972490414462,-2.912382783782995,E02001399
E02001400,53.365050237116705,-2.8859656780864986,E02001400
E02001401,53.36246386245678,-2.862513774074319,E02001401
E02001402,53.36122029410014,-2.9182393707216114,E02001402
E02001403,53.353138931760576,-2.899523357068897,E02001403
E02001404,53.341618618451484,-2.8643874617783833,E02001404
E02001405,53.342832385359316,-2.835182480190609,E02001405
E02001406,53.49916696119791,-2.777521945641862,E02001406
E02001407,53.4966769768611,-2.712555841596854,E02001407
E02001408,53.48245030324097,-2.6825664830835154,E02001408
E02001409,53.474650113693514,-2.730424771855425,E02001409
E02001410,53.471779121336,-2.6419552413777403,E02001410
E02001411,53.46318479206731,-2.6763279335368546,E02001411
E02001412,53.46974845092582,-2.7743282133251057,E02001412
E02001413,53.46356774757425,-2.7045685763492933,E02001413
E02001414,53.45731342589422,-2.7898664938993947,E02001414
E02001415,53.458916461083724,-2.645466454647989,E02001415
E02001416,53.455040466648605,-2.696649717839513,E02001416
E02001417,53.4526453370484,-2.744195140549668,E02001417
E02001418,53.45121348852144,-2.6477666844704157,E02001418
E02001419,53.44960393335827,-2.7184189749418697,E02001419
E02001420,53.45072151873726,-2.611727270064312,E02001420
E02001421,53.44771815238303,-2.7594042426972067,E02001421
E02001422,53.44535057236515,-2.6922171045186056,E02001422
E02001423,53.43887624615962,-2.7795942166247536,E02001423
E02001424,54.5855869320366,-1.340026651559631,E02001424
E02001425,53.42814052880713,-2.711131908661863,E02001425
E02001426,53.41868439124167,-2.7653688306385047,E02001426
E02001427,53.41174004950053,-2.699073078459644,E02001427
E02001428,53.40817404191127,-2.7622947133149176,E02001428
E02001429,53.68202390687886,-2.962182082372294,E02001429
E02001430,53.66147579106244,-2.958509978439518,E02001430
E02001431,53.65937475540245,-2.9801908571398177,E02001431
E02001432,53.66582864079145,-2.99651468903975,E02001432
E02001433,53.648766341759,-2.965085425374328,E02001433
E02001434,53.64263559335108,-2.975620528070677,E02001434
E02001435,53.638919815364915,-3.002737651018904,E02001435
E02001436,53.63213811850613,-2.9870842864137623,E02001436
E02001437,53.6285703362526,-3.0331415338375924,E02001437
E02001438,53.61912716485992,-3.0151412549056027,E02001438
E02001439,53.60411275888082,-3.0312647379909086,E02001439
E02001440,53.59761224034045,-3.0572240703014493,E02001440
E02001441,53.573500927244254,-3.0644458346881436,E02001441
E02001442,53.56123548757628,-3.0574250926665427,E02001442
E02001443,53.54603313512175,-3.086187216102103,E02001443
E02001444,53.532479904618704,-3.0402977324677645,E02001444
E02001445,53.532441865539425,-2.9549686342697163,E02001445
E02001446,53.52089726235176,-2.9295497575577203,E02001446
E02001447,53.50846297458716,-2.9268208320101414,E02001447
E02001448,53.50898569444073,-2.953414280526625,E02001448
E02001449,53.50839927162169,-3.010785817205874,E02001449
E02001450,53.496648112498626,-3.0465380634929184,E02001450
E02001451,53.491838462842175,-2.9769273968726764,E02001451
E02001452,53.48819669661923,-2.998366882777378,E02001452
E02001453,53.48804420164242,-3.0167986183733206,E02001453
E02001454,53.49786189859627,-2.9161314245180137,E02001454
E02001455,53.481766195489485,-2.9518412827908436,E02001455
E02001456,53.48018395428034,-3.036427022673557,E02001456
E02001457,53.481703021952455,-2.9720845410935763,E02001457
E02001458,53.47912649994055,-3.025749551089401,E02001458
E02001459,53.47732636580279,-2.9957148006238126,E02001459
E02001460,53.470612354863675,-3.0186866268834933,E02001460
E02001461,53.47085419341445,-2.9847135841997487,E02001461
E02001462,53.46178066216255,-3.0130206499080106,E02001462
E02001463,53.46436208785168,-2.976515667206436,E02001463
E02001464,53.45875077042212,-2.9947881817727926,E02001464
E02001465,53.44909364851507,-3.0030570888673997,E02001465
E02001466,53.44999093169922,-2.979977665633817,E02001466
E02001467,53.43667710295742,-3.045547391436001,E02001467
E02001468,53.4273434809327,-3.038089124250012,E02001468
E02001469,53.428741183800476,-3.066065560432385,E02001469
E02001470,53.424504572965404,-3.054234688737168,E02001470
E02001471,53.4192020962998,-3.033399231580483,E02001471
E02001472,53.41877742222344,-3.0910760983252548,E02001472
E02001473,53.41624140547239,-3.0476085618714013,E02001473
E02001474,53.40987636543596,-3.0223536185231947,E02001474
E02001475,53.406005940763215,-3.096969656394856,E02001475
E02001476,53.40555009645318,-3.0412614282542743,E02001476
E02001477,53.4054758927784,-3.0711360579425597,E02001477
E02001478,53.40182249621082,-3.114926144724613,E02001478
E02001479,53.39815517958902,-3.143187309851163,E02001479
E02001480,53.39132101885898,-3.175893234258026,E02001480
E02001481,53.393898772287024,-3.063664143120583,E02001481
E02001482,53.3949554533777,-3.0247434630695103,E02001482
E02001483,53.39094365800197,-3.11961385374666,E02001483
E02001484,53.38678819585649,-3.099138667144868,E02001484
E02001485,53.38566318814633,-3.082109782387482,E02001485
E02001486,53.38575811493721,-3.0496578304065456,E02001486
E02001487,53.38334566291959,-3.0204207620180425,E02001487
E02001488,53.378211617969896,-3.037007111068482,E02001488
E02001489,53.374057704481274,-3.1275442698916263,E02001489
E02001490,53.37304314481625,-3.064283548766592,E02001490
E02001491,53.37339217914127,-3.0846901084469036,E02001491
E02001492,53.376761837004366,-3.182228472795631,E02001492
E02001493,53.37429605047575,-3.0098053378477467,E02001493
E02001494,53.365517994019,-3.157719252360407,E02001494
E02001495,53.36861723716771,-3.0217624970251364,E02001495
E02001496,53.36702264705648,-3.047711161363733,E02001496
E02001497,53.359988073046694,-3.0017381443696243,E02001497
E02001498,53.360685137745676,-3.0240214130349,E02001498
E02001499,53.35192278941673,-3.126024208499519,E02001499
E02001500,53.35439693784482,-3.0857937309237933,E02001500
E02001501,53.34921987265875,-3.0375752846321875,E02001501
E02001502,53.347794153126515,-2.98567264722677,E02001502
E02001503,53.33590650665975,-3.1071018721268207,E02001503
E02001504,53.32275765354419,-3.0299179140834935,E02001504
E02001505,53.33168970087148,-2.9766369873276766,E02001505
E02001506,53.31749445548169,-3.107209022022482,E02001506
E02001507,53.31591720874742,-2.9823140511472657,E02001507
E02001508,53.31442839785074,-2.9584917377511686,E02001508
E02001509,53.59664840802667,-1.4643163059425879,E02001509
E02001510,53.59181374656904,-1.4432436013431433,E02001510
E02001511,53.58956113479603,-1.4126743137121078,E02001511
E02001512,53.58766087279166,-1.5036438749031364,E02001512
E02001513,53.588026675434456,-1.5454111779860276,E02001513
E02001514,53.58468197116425,-1.3759142720925122,E02001514
E02001515,53.579094478247946,-1.4716093812489985,E02001515
E02001516,53.567878341047084,-1.4033531007170763,E02001516
E02001517,53.56732296206398,-1.452460586163744,E02001517
E02001518,53.566684702895934,-1.4828971936680169,E02001518
E02001519,53.562991434434934,-1.430930235544993,E02001519
E02001520,53.56009930193885,-1.5206090625359217,E02001520
E02001521,53.547666116234815,-1.4903243621682647,E02001521
E02001522,53.54683986664894,-1.3169163578333223,E02001522
E02001523,53.54794621898689,-1.436961884469971,E02001523
E02001524,53.555897611095666,-1.592947226376167,E02001524
E02001525,53.543923583775886,-1.474535794395416,E02001525
E02001526,53.54132683145111,-1.4509578337600857,E02001526
E02001527,53.54098444133035,-1.5287801284574984,E02001527
E02001528,53.5481003780636,-1.3638233855871293,E02001528
E02001529,53.529542785875655,-1.468299016587485,E02001529
E02001530,53.52989794857789,-1.2999590157069303,E02001530
E02001531,53.53143734179122,-1.4054742155833218,E02001531
E02001532,53.51959178710236,-1.6488391502831343,E02001532
E02001533,53.520149493870996,-1.32524036051774,E02001533
E02001534,53.5186578133829,-1.3873666053391807,E02001534
E02001535,53.51054939187398,-1.6508161033565967,E02001535
E02001536,53.50041860212914,-1.476857259188374,E02001536
E02001537,53.50892415364278,-1.424479383667414,E02001537
E02001538,53.50252774048781,-1.4448258642659375,E02001538
E02001539,53.625726067271316,-0.9275247689915902,E02001539
E02001540,53.613131855224765,-1.134405835353289,E02001540
E02001541,53.614082235388615,-0.9655914781487466,E02001541
E02001542,53.62484388127527,-1.0239756948306744,E02001542
E02001543,53.58423470566449,-1.1860345176173042,E02001543
E02001544,53.57509545712877,-1.023834205449237,E02001544
E02001545,53.57607975427082,-1.0676189760542607,E02001545
E02001546,53.56126184178211,-0.959708285640752,E02001546
E02001547,53.5641882147771,-1.1841264411703507,E02001547
E02001548,53.56250027359241,-1.1294620344097257,E02001548
E02001549,53.5503081562743,-1.0624692284379396,E02001549
E02001550,53.54536025042426,-1.166906356511971,E02001550
E02001551,53.54477134507167,-1.133639965644349,E02001551
E02001552,53.53813370341165,-1.0316893247980137,E02001552
E02001553,53.542084503261336,-1.0990546505644885,E02001553
E02001554,53.53297073518603,-1.1786754465262224,E02001554
E02001555,53.52754818721673,-1.0506362930505746,E02001555
E02001556,53.529916713037245,-1.0934209199348892,E02001556
E02001557,53.52074141658474,-1.1104146073312657,E02001557
E02001558,53.550101591044886,-1.2521381177539157,E02001558
E02001559,53.51763388898953,-1.1843007274215371,E02001559
E02001560,53.52026586811733,-1.136739047412267,E02001560
E02001561,53.51181761939517,-1.14962589948121,E02001561
E02001562,53.514760284323884,-1.0740710588793376,E02001562
E02001563,53.506701649019504,-1.0849786857586383,E02001563
E02001564,53.504977074473146,-0.9953376130061719,E02001564
E02001565,53.49737600352293,-1.0755457146444682,E02001565
E02001566,53.500951002361,-1.1316008605718364,E02001566
E02001567,53.498307336629516,-1.1617386248001744,E02001567
E02001568,53.4988061075456,-1.2633979494191738,E02001568
