LSOACD,latitude,longitude,lsoa11cd
E01002366,51.55346682368634,0.20676135291937484,E01002366
E01002367,51.56654098226955,0.21614103077367355,E01002367
E01002368,51.526124558790784,0.1716539308323025,E01002368
E01002369,51.52812457103685,0.178128967077904,E01002369
E01002370,51.51795489269217,0.17722556966624073,E01002370
E01002371,51.52810020803968,0.1846410967935395,E01002371
E01002372,51.536096194067554,0.19481031985034922,E01002372
E01002373,51.533946027745465,0.1881524535331421,E01002373
E01002374,51.53043130057501,0.19865208651862368,E01002374
E01002375,51.53436220861421,0.18150520792459307,E01002375
E01002376,51.58598266265578,0.20841099341598143,E01002376
E01002377,51.58448498781092,0.21959707582118235,E01002377
E01002378,51.58370007445155,0.225913617095876,E01002378
E01002379,51.581865877621276,0.20505667834843655,E01002379
E01002380,51.58184572716386,0.21404326998015547,E01002380
E01002381,51.57731508769388,0.21420768409779112,E01002381
E01002382,51.57756688173868,0.20113201815810786,E01002382
E01002383,51.589156580576706,0.2132205134385816,E01002383
E01002384,51.5572949431559,0.259274117846249,E01002384
E01002385,51.53701918379738,0.25605659339413384,E01002385
E01002386,51.556149697866616,0.24428462703985773,E01002386
E01002387,51.55193296814786,0.26512632091962374,E01002387
E01002388,51.54785005165746,0.25007679103134406,E01002388
E01002389,51.545680165761574,0.24090377200465843,E01002389
E01002390,51.55101562852092,0.24253978873893364,E01002390
E01002391,51.551904988795926,0.3011817935435763,E01002391
E01002392,51.529732111590256,-0.40955778726508807,E01002392
E01002393,51.52991855727384,-0.4017230698027564,E01002393
E01002394,51.52513295384274,-0.40946877363972756,E01002394
E01002395,51.5241341101502,-0.40286309759007055,E01002395
E01002396,51.51993586478626,-0.40146947068817734,E01002396
E01002397,51.522731425431225,-0.4172644208569823,E01002397
E01002398,51.522313298621974,-0.41373822385784215,E01002398
E01002399,51.52120629745899,-0.40638721397547567,E01002399
E01002400,51.5183326676167,-0.44428897631935954,E01002400
E01002401,51.522254160997,-0.43086931582570426,E01002401
E01002402,51.52114537772383,-0.43808683590396036,E01002402
E01002403,51.51902689756306,-0.43433518945281296,E01002403
E01002404,51.51746033055712,-0.4291395795801837,E01002404
E01002405,51.51256020702388,-0.43421700621672266,E01002405
E01002406,51.50910609859272,-0.421667200563541,E01002406
E01002407,51.501870697299296,-0.419874218986311,E01002407
E01002408,51.52662360102833,-0.449899947946993,E01002408
E01002409,51.52523005321962,-0.44413339717002653,E01002409
E01002410,51.53082892458731,-0.4534242466805058,E01002410
E01002411,51.52601418256928,-0.4742699497877887,E01002411
E01002412,51.52629269831132,-0.4625095577400143,E01002412
E01002413,51.52051721731619,-0.47816482089511636,E01002413
E01002414,51.53323394819382,-0.4685537419788007,E01002414
E01002415,51.56483574009687,-0.3999216562171679,E01002415
E01002416,51.56400753841297,-0.39480393135796926,E01002416
E01002417,51.575645025066386,-0.402226042437036,E01002417
E01002418,51.573457488295155,-0.3895056260149718,E01002418
E01002419,51.57328859564759,-0.3951023567072736,E01002419
E01002420,51.570914926095796,-0.40171541822910617,E01002420
E01002421,51.567836915379296,-0.39220388119942373,E01002421
E01002422,51.53056824875164,-0.4225582886774121,E01002422
E01002423,51.52928086639249,-0.4335921913289943,E01002423
E01002424,51.531514396528344,-0.4159604424050302,E01002424
E01002425,51.53408910405861,-0.42786041192586194,E01002425
E01002426,51.52602417188272,-0.4213168079999397,E01002426
E01002427,51.526439309276455,-0.4265624148823562,E01002427
E01002428,51.53797162955225,-0.42272296462308173,E01002428
E01002429,51.53566454339507,-0.4362059428432294,E01002429
E01002430,51.58387071058046,-0.4197282462066995,E01002430
E01002431,51.579992260754516,-0.3932872268424806,E01002431
E01002432,51.57947165960352,-0.4007574581004307,E01002432
E01002433,51.583581437759776,-0.4048030269325027,E01002433
E01002434,51.583767582164384,-0.42802764602782284,E01002434
E01002435,51.57787337742726,-0.41507245327731557,E01002435
E01002436,51.58632750635051,-0.40955436681712837,E01002436
E01002437,51.58593905603395,-0.39603072664821415,E01002437
E01002438,51.617556537044784,-0.4864508740104018,E01002438
E01002439,51.60600921915635,-0.48398238032198354,E01002439
E01002440,51.607339408242545,-0.4663635283533739,E01002440
E01002441,51.58739871186169,-0.4687907933505977,E01002441
E01002442,51.59161229673615,-0.48972461676379586,E01002442
E01002443,51.48229771564045,-0.4218431358478065,E01002443
E01002444,51.472594752973286,-0.4666623539443295,E01002444
E01002445,51.498363839660094,-0.46632339949162854,E01002445
E01002446,51.49138380204394,-0.4654092954929272,E01002446
E01002447,51.48689369998931,-0.44888651614113984,E01002447
E01002448,51.49005556902868,-0.4351936779053879,E01002448
E01002449,51.48308824637699,-0.43700178443287435,E01002449
E01002450,51.54712675281555,-0.4390080236249294,E01002450
E01002451,51.545722778151,-0.44728299049078213,E01002451
E01002452,51.550424330963246,-0.44446940938679796,E01002452
E01002453,51.54172368902502,-0.44511189039292615,E01002453
E01002454,51.54434391031021,-0.4296229753665243,E01002454
E01002455,51.53261098024071,-0.4427341984015074,E01002455
E01002456,51.53722426392354,-0.44941428612504053,E01002456
E01002457,51.5341044611411,-0.44668454161545995,E01002457
E01002458,51.568854348243114,-0.45873109564555886,E01002458
E01002459,51.569533345332516,-0.4504808583068965,E01002459
E01002460,51.56232755282103,-0.445418940623734,E01002460
E01002461,51.56719657367006,-0.4739130534634587,E01002461
E01002462,51.56280819992744,-0.45897930780561175,E01002462
E01002463,51.55750370462023,-0.45210927285140784,E01002463
E01002464,51.556892598692855,-0.4395003806157841,E01002464
E01002465,51.56442278286706,-0.4150374902191319,E01002465
E01002466,51.56477291552516,-0.40569654736301125,E01002466
E01002467,51.56768582456481,-0.4232422971940596,E01002467
E01002468,51.567672263743866,-0.407952837392786,E01002468
E01002469,51.56813374376679,-0.41290575253149014,E01002469
E01002470,51.57260878429058,-0.4159009027628033,E01002470
E01002471,51.57354267072174,-0.409045986495908,E01002471
E01002472,51.609392655420045,-0.42975505380125045,E01002472
E01002473,51.60183871152203,-0.4437102583206264,E01002473
E01002474,51.60186344684907,-0.4204571665447599,E01002474
E01002475,51.61401536373246,-0.44402332547037315,E01002475
E01002476,51.61621776322758,-0.4321370708014547,E01002476
E01002477,51.6142288481851,-0.4193256072596383,E01002477
E01002478,51.60993525690099,-0.4208044383675078,E01002478
E01002479,51.59318887962282,-0.41783758259417325,E01002479
E01002480,51.59377230785938,-0.40165730186487597,E01002480
E01002481,51.5920994168601,-0.40831774567524387,E01002481
E01002482,51.609703309986706,-0.40837980669068596,E01002482
E01002483,51.601621826573854,-0.405101047811917,E01002483
E01002484,51.6060614817638,-0.4125434438700654,E01002484
E01002485,51.60022786355426,-0.41210303060447834,E01002485
E01002486,51.499874180492085,-0.444818902510263,E01002486
E01002487,51.50285336514893,-0.4360633261538927,E01002487
E01002488,51.498968202158665,-0.43415020284860434,E01002488
E01002489,51.49978662172166,-0.4246371602272921,E01002489
E01002490,51.496536969248,-0.4311416529133709,E01002490
E01002491,51.495552086906734,-0.419198513132158,E01002491
E01002492,51.49552768497899,-0.41419472043232186,E01002492
E01002493,51.49545205993185,-0.4245058611385483,E01002493
E01002494,51.55747056014308,-0.42567828333164043,E01002494
E01002495,51.559115461676555,-0.40693294990089235,E01002495
E01002496,51.556547890097406,-0.3835123129409418,E01002496
E01002497,51.556216386147604,-0.39660788016018056,E01002497
E01002498,51.55967006829466,-0.391892212636757,E01002498
E01002499,51.548748318286556,-0.40570989925905043,E01002499
E01002501,51.51348503608832,-0.4093106175417791,E01002501
E01002502,51.514195657493524,-0.416798378083547,E01002502
E01002503,51.51104202808693,-0.4142039490764159,E01002503
E01002504,51.51643457854656,-0.423132773410071,E01002504
E01002505,51.513067669047366,-0.4006158786947483,E01002505
E01002506,51.50614877881508,-0.41582459143388095,E01002506
E01002507,51.50643207311983,-0.4049196781599036,E01002507
E01002508,51.518806942552956,-0.41568864439916914,E01002508
E01002509,51.538751796213184,-0.4606562395068612,E01002509
E01002511,51.53624840174689,-0.4557615178341123,E01002511
E01002512,51.55378290593408,-0.46915378705292826,E01002512
E01002513,51.551258340140286,-0.4552561064788007,E01002513
E01002514,51.550925500333705,-0.4797449626476566,E01002514
E01002515,51.54740973547183,-0.467984024469921,E01002515
E01002516,51.545208278596775,-0.45479359714444223,E01002516
E01002518,51.52862159690465,-0.4796133073827655,E01002518
E01002519,51.52359663247607,-0.48621884252645664,E01002519
E01002520,51.538962545599155,-0.4896449557316519,E01002520
E01002521,51.545546333780095,-0.4848532972089244,E01002521
E01002523,51.54052967338553,-0.4829741362866629,E01002523
E01002525,51.50236617729971,-0.4728010838202799,E01002525
E01002526,51.5037511057957,-0.46051528337370795,E01002526
E01002527,51.499611042457644,-0.4825402193114826,E01002527
E01002528,51.50023534007132,-0.4584335180252632,E01002528
E01002529,51.50754477440952,-0.46961993307149696,E01002529
E01002530,51.49687974686516,-0.47307421817223083,E01002530
E01002531,51.5077447262438,-0.47898264233472637,E01002531
E01002532,51.50666213060404,-0.461290624998278,E01002532
E01002533,51.58701911014159,-0.4454844544706417,E01002533
E01002534,51.575078367184034,-0.43494100112066997,E01002534
E01002535,51.573102449817924,-0.4249846584170285,E01002535
E01002536,51.570450525822295,-0.4344091994992032,E01002536
E01002537,51.56814684510003,-0.4401691834214259,E01002537
E01002538,51.58903518509981,-0.43632891363684295,E01002538
E01002539,51.58002291123875,-0.43438599922621124,E01002539
E01002540,51.528975759820995,-0.390795995203592,E01002540
E01002541,51.527256373507186,-0.38307222325589674,E01002541
E01002542,51.52722545312696,-0.3969393408122465,E01002542
E01002543,51.525764589580916,-0.3927640043446258,E01002543
E01002544,51.52106429809211,-0.38440356907218154,E01002544
E01002545,51.5212726328832,-0.39173356683390526,E01002545
E01002546,51.51802013383467,-0.3970229053117104,E01002546
E01002547,51.51552437857496,-0.3904718575614743,E01002547
E01002548,51.51264754783169,-0.45854641939165364,E01002548
E01002549,51.520730001050005,-0.451009164617004,E01002549
E01002550,51.52021805563757,-0.469632279385981,E01002550
E01002551,51.52149201843234,-0.46074871459849526,E01002551
E01002552,51.51615412496328,-0.46906846428684595,E01002552
E01002553,51.51826788564629,-0.4637465553577221,E01002553
E01002554,51.51289057787027,-0.475582422507984,E01002554
E01002555,51.45970830564808,-0.4285877174413809,E01002555
E01002556,51.45559224657882,-0.42587307054563667,E01002556
E01002557,51.453185271558716,-0.43959346021226375,E01002557
E01002558,51.45318067352749,-0.43375586397331584,E01002558
E01002559,51.44698888498812,-0.4478929995049938,E01002559
E01002560,51.449905073026336,-0.42757664317241795,E01002560
E01002561,51.44666366687953,-0.4310603738431738,E01002561
E01002562,51.49700837308846,-0.29171083760588334,E01002562
E01002563,51.49332899962741,-0.3216277012616651,E01002563
E01002564,51.49320333553975,-0.3038397197842809,E01002564
E01002565,51.48987308074373,-0.3135931831440035,E01002565
E01002566,51.48882161636602,-0.293940395432314,E01002566
E01002567,51.48716805304197,-0.3044648703637687,E01002567
E01002568,51.48893032743775,-0.29960757520975,E01002568
E01002569,51.487805978922914,-0.2533412395342646,E01002569
E01002570,51.49227745647449,-0.25297668705772297,E01002570
E01002571,51.484483068479975,-0.25185251054426044,E01002571
E01002572,51.476348270446856,-0.25872751879621714,E01002572
E01002573,51.49681639842312,-0.25246713540208077,E01002573
E01002574,51.495771035134204,-0.24744189723167123,E01002574
E01002575,51.49102540848948,-0.24806654387527102,E01002575
E01002576,51.48476161779784,-0.27178826912943493,E01002576
E01002577,51.485859469163245,-0.2628841014968287,E01002577
E01002578,51.48165537785804,-0.26462911671659667,E01002578
E01002579,51.47843189273947,-0.27056958206653314,E01002579
E01002580,51.4894720246456,-0.28316998703820034,E01002580
E01002581,51.4878033815186,-0.2810815741204557,E01002581
E01002582,51.485993086031264,-0.2760564615392157,E01002582
E01002583,51.483151522517566,-0.4098277739530005,E01002583
E01002584,51.48028464805361,-0.4135674576864497,E01002584
E01002585,51.476595371379055,-0.4041315781795396,E01002585
E01002586,51.47411872987292,-0.40965156493326466,E01002586
E01002587,51.47400484063412,-0.3973622779800348,E01002587
E01002588,51.471661764986074,-0.3993126304610059,E01002588
E01002589,51.46649707905449,-0.4005559978543787,E01002589
E01002590,51.45215916549354,-0.41928663596495347,E01002590
E01002591,51.45263460542065,-0.3969938720966151,E01002591
E01002592,51.46224769966699,-0.41263943960582933,E01002592
E01002593,51.45174534856365,-0.4091163019420914,E01002593
E01002594,51.454102892572855,-0.40290649845801124,E01002594
E01002595,51.455385738680455,-0.41489261360136187,E01002595
E01002596,51.44234758888221,-0.4281555760578296,E01002596
E01002598,51.442152543169755,-0.4165077556297508,E01002598
E01002599,51.444985543304306,-0.41831104285115045,E01002599
E01002600,51.44201496156097,-0.42168244805053606,E01002600
E01002601,51.435767414527035,-0.4347135518787773,E01002601
E01002602,51.433081451798806,-0.4231694598036557,E01002602
E01002603,51.44869889154953,-0.4210669493369653,E01002603
E01002604,51.44150057864787,-0.3746938937556142,E01002604
E01002605,51.43761894451429,-0.37963964177104825,E01002605
E01002606,51.436988338177585,-0.3878530326326386,E01002606
E01002607,51.44137228601857,-0.3844978885558702,E01002607
E01002608,51.432189178889004,-0.3931420440988509,E01002608
E01002609,51.43271576987296,-0.38527307685078155,E01002609
E01002610,51.42701176270781,-0.39999946543218023,E01002610
E01002611,51.44629984117141,-0.3956756490469522,E01002611
E01002612,51.4457727500708,-0.40594451276849536,E01002612
E01002613,51.44400209092699,-0.3909856098326595,E01002613
E01002614,51.43789514982458,-0.4118844596987049,E01002614
E01002615,51.43809654475725,-0.3988744904859638,E01002615
E01002616,51.43684937951071,-0.4187239503661849,E01002616
E01002617,51.433662413269786,-0.4045017650261259,E01002617
E01002618,51.48026589499921,-0.3780713845822275,E01002618
E01002619,51.481500015046684,-0.38413053092343136,E01002619
E01002620,51.48510593019226,-0.3772162121315779,E01002620
E01002621,51.476240961900295,-0.37566784622568483,E01002621
E01002622,51.47658349612581,-0.38882045110392116,E01002622
E01002623,51.47681778916105,-0.38341714618568595,E01002623
E01002624,51.47342830744048,-0.3817982360693472,E01002624
E01002625,51.491971111023574,-0.37808283754207234,E01002625
E01002626,51.48950308949535,-0.3725091010147005,E01002626
E01002627,51.487005111056995,-0.3691810664264606,E01002627
E01002628,51.481755116657716,-0.3701577553979359,E01002628
E01002629,51.47626394840975,-0.36803607593598964,E01002629
E01002630,51.47845249446632,-0.3580080531997298,E01002630
E01002631,51.49359711572744,-0.3825116883206041,E01002631
E01002632,51.48639937649364,-0.3853599238202054,E01002632
E01002633,51.48763670616571,-0.4036217663811702,E01002633
E01002634,51.48514224000901,-0.3962004927620129,E01002634
E01002635,51.47899785020449,-0.39735405248878897,E01002635
E01002636,51.48206022039306,-0.3901738842562219,E01002636
E01002637,51.49571694094667,-0.40403287999822546,E01002637
E01002638,51.490983561141675,-0.3915794299775812,E01002638
E01002639,51.475274252457325,-0.35530673017961567,E01002639
E01002640,51.473524310469635,-0.36055833458356307,E01002640
E01002641,51.472327017406805,-0.3643849248426409,E01002641
E01002642,51.47146454540444,-0.353820640152077,E01002642
E01002643,51.47260497890023,-0.3476579416872992,E01002643
E01002645,51.46686423022852,-0.35712001302106533,E01002645
E01002646,51.464403398215865,-0.37472501952651316,E01002646
E01002647,51.4621657333545,-0.3792165566714197,E01002647
E01002648,51.46484809138627,-0.36914699848484,E01002648
E01002649,51.46212575777022,-0.36570872690923545,E01002649
E01002650,51.456839723417495,-0.38725869576193395,E01002650
E01002651,51.46148093015047,-0.371816955203751,E01002651
E01002652,51.458955813712485,-0.37322810288845637,E01002652
E01002653,51.46476022117972,-0.3504454350535724,E01002653
E01002654,51.461444684995456,-0.3466329436037741,E01002654
E01002655,51.46192599792347,-0.3567539194583962,E01002655
E01002656,51.45842353063009,-0.34869787570134037,E01002656
E01002657,51.45924630501515,-0.3627443391603277,E01002657
E01002658,51.470663454675766,-0.34158289396420627,E01002658
E01002659,51.46672014676484,-0.34491537286714,E01002659
E01002660,51.46949440357922,-0.38539211812094293,E01002660
E01002661,51.471086446214514,-0.39105088581967845,E01002661
E01002662,51.47052748556867,-0.37290718138258006,E01002662
E01002663,51.46845859044792,-0.38029151082336166,E01002663
E01002664,51.46725652000914,-0.376584211528815,E01002664
E01002665,51.464952016274516,-0.3855357410712818,E01002665
E01002666,51.46506577646268,-0.39104214050301006,E01002666
E01002667,51.46906091791925,-0.32345314220908694,E01002667
E01002668,51.46900426828324,-0.3312678186304304,E01002668
E01002669,51.46785320235801,-0.33764035637910106,E01002669
E01002670,51.46309181511959,-0.33438335134320757,E01002670
E01002671,51.46129997836969,-0.32809754486901105,E01002671
E01002672,51.45772924421071,-0.3353633254585602,E01002672
E01002673,51.45865272143595,-0.33478871216465184,E01002673
E01002674,51.47888732046137,-0.3490317591456601,E01002674
E01002675,51.47926163744213,-0.3357606182125918,E01002675
E01002676,51.483875295567685,-0.35679992826821333,E01002676
E01002677,51.475173290407405,-0.342604522333016,E01002677
E01002678,51.49057855183762,-0.3442369556524775,E01002678
E01002679,51.48349004280711,-0.3261005533045873,E01002679
E01002680,51.48012983357596,-0.34280346371134224,E01002680
E01002681,51.47410362467241,-0.32709667886080906,E01002681
E01002682,51.47839904160894,-0.32407277664045236,E01002682
E01002683,51.4739388213269,-0.334056336364498,E01002683
E01002684,51.48478969198662,-0.3103202720644,E01002684
E01002686,51.47836676418399,-0.31475250634207297,E01002686
E01002687,51.48982397342376,-0.27160127021964864,E01002687
E01002689,51.48928803793582,-0.2564132567949545,E01002689
E01002690,51.48909237480493,-0.26278768951936815,E01002690
E01002691,51.497120653481154,-0.27877469634312263,E01002691
E01002692,51.492404847031814,-0.2771945839482749,E01002692
E01002693,51.4928107394473,-0.259348821063121,E01002693
E01002694,51.53572900763001,-0.11315698409105718,E01002694
E01002695,51.53357710953404,-0.11216789382596569,E01002695
E01002696,51.53533340988305,-0.10830506838513815,E01002696
E01002697,51.53308447971018,-0.11506921865247621,E01002697
E01002698,51.54345111968605,-0.11015737602204065,E01002698
E01002699,51.54107511542055,-0.1083246462559537,E01002699
E01002700,51.53915396098814,-0.11141260345440027,E01002700
E01002701,51.526662152847514,-0.09063129142619646,E01002701
E01002702,51.52797222145053,-0.09575890354961379,E01002702
E01002703,51.52608524457881,-0.09979707500405255,E01002703
E01002704,51.52262862738063,-0.08832710039569573,E01002704
E01002706,51.524521163694985,-0.09383890485178206,E01002706
E01002707,51.529871391737856,-0.10194070699581449,E01002707
E01002708,51.542762894182104,-0.122238608053379,E01002708
E01002709,51.538047963343864,-0.12002701768178148,E01002709
E01002710,51.536279312062454,-0.11809525991765955,E01002710
E01002711,51.532882924959026,-0.12019655194598138,E01002711
E01002712,51.54376110384762,-0.11554610655372818,E01002712
E01002713,51.546027955151324,-0.11619073016447186,E01002713
E01002714,51.54049236053656,-0.11520767426203063,E01002714
E01002715,51.540377789147406,-0.11846581465390017,E01002715
E01002716,51.545428763144855,-0.08732257002136355,E01002716
E01002717,51.54584992325581,-0.09406871709339523,E01002717
E01002718,51.543049868636395,-0.08682798518175867,E01002718
E01002719,51.54388265575829,-0.09726982468451222,E01002719
E01002720,51.543542291859296,-0.09225444959884464,E01002720
E01002721,51.54016414476259,-0.08787617417623488,E01002721
E01002722,51.5406526875643,-0.09106958245818747,E01002722
E01002723,51.527719338828184,-0.10301825133701813,E01002723
E01002724,51.52249115941137,-0.10542720207254219,E01002724
E01002725,51.52637287364092,-0.10580930849355188,E01002725
E01002726,51.525897492025386,-0.11069326858476862,E01002726
E01002727,51.52970512108374,-0.10723250225253705,E01002727
E01002728,51.53065964146475,-0.11399205201310611,E01002728
E01002729,51.528967841484544,-0.11210510845130241,E01002729
E01002730,51.55913785637251,-0.11377603592091186,E01002730
E01002731,51.5602175941506,-0.118099588389422,E01002731
E01002732,51.56043145095841,-0.10980189839860759,E01002732
E01002733,51.561295863554776,-0.12039894548737032,E01002733
E01002734,51.56380526630938,-0.10878289923858432,E01002734
E01002735,51.56622280843405,-0.10992928391132445,E01002735
E01002736,51.56412614380342,-0.11318098082228972,E01002736
E01002737,51.56315897641674,-0.11607158582262772,E01002737
E01002738,51.551264874313446,-0.09733451018198014,E01002738
E01002739,51.55120135785133,-0.10530967439154097,E01002739
E01002740,51.548500432071016,-0.10273147774142845,E01002740
E01002741,51.558621720717305,-0.09351391868193366,E01002741
E01002742,51.55901104191745,-0.09660411267697849,E01002742
E01002743,51.556331693954526,-0.09285176533027811,E01002743
E01002744,51.554741523548856,-0.0955283296973351,E01002744
E01002745,51.553873796011715,-0.1020044050011718,E01002745
E01002747,51.56156572729138,-0.1017449197318062,E01002747
E01002748,51.56101580077484,-0.10594992225225444,E01002748
E01002749,51.558477423403396,-0.10021739808746856,E01002749
E01002751,51.55664346810138,-0.11190373792863147,E01002751
E01002752,51.555652347011836,-0.10049257472405965,E01002752
E01002753,51.567118153614814,-0.12782715508531736,E01002753
E01002754,51.569511734307774,-0.1352207745552022,E01002754
E01002755,51.57310380605811,-0.1244947525073982,E01002755
E01002756,51.5731238046131,-0.12080493522722052,E01002756
E01002757,51.57236357353365,-0.1312486200842197,E01002757
E01002758,51.57111150598993,-0.12669480283429146,E01002758
E01002759,51.569522634504665,-0.1318751973382983,E01002759
E01002760,51.568781566853325,-0.1272499513256181,E01002760
E01002762,51.552112382337484,-0.11984879935100937,E01002762
E01002763,51.555428553182225,-0.12042576878769648,E01002763
E01002764,51.55086030277666,-0.12484165893625052,E01002764
E01002765,51.548606452919344,-0.11890281072169089,E01002765
E01002766,51.54742670520484,-0.12475330399759886,E01002766
E01002767,51.55347176091669,-0.11613949982646406,E01002767
E01002768,51.558622268351435,-0.13743217016705486,E01002768
E01002769,51.55991151588214,-0.13251927852762674,E01002769
E01002770,51.56710226869806,-0.13771598505565882,E01002770
E01002771,51.56195618201319,-0.13894502496652528,E01002771
E01002772,51.565648362547016,-0.13148432056031004,E01002772
E01002773,51.56491846180306,-0.13880112001152764,E01002773
E01002774,51.562980968543854,-0.13094661973536648,E01002774
E01002775,51.548201542255676,-0.09377721532988356,E01002775
E01002776,51.54783639498842,-0.08669132722410326,E01002776
E01002777,51.54906467832102,-0.0821246718128689,E01002777
E01002778,51.54771236669144,-0.0788756602044173,E01002778
E01002779,51.55213487369685,-0.08900467661732822,E01002779
E01002780,51.54994879197871,-0.08866521922562672,E01002780
E01002781,51.55116706755779,-0.09262757546533593,E01002781
E01002782,51.551052627876764,-0.08261743256624438,E01002782
E01002783,51.551193549265356,-0.12853266026573207,E01002783
E01002784,51.55374836624261,-0.13069743806836426,E01002784
E01002785,51.559713346430215,-0.12603557512656183,E01002785
E01002786,51.55753280538034,-0.12285404175235408,E01002786
E01002787,51.55441258140308,-0.1251285807072833,E01002787
E01002788,51.55674289366493,-0.12874109250272647,E01002788
E01002789,51.555865918441846,-0.1336616848795719,E01002789
E01002790,51.54307792923969,-0.10463793840023708,E01002790
E01002791,51.54370808048148,-0.10106072202570819,E01002791
E01002792,51.54039777348709,-0.10426093055753734,E01002792
E01002793,51.53989899352066,-0.09940373504425568,E01002793
E01002794,51.536881776324726,-0.10445736283389408,E01002794
E01002795,51.5469192913463,-0.10692385556528936,E01002795
E01002796,51.5462424381926,-0.11040903890554891,E01002796
E01002797,51.539491817938305,-0.09386204986006975,E01002797
E01002798,51.53672607909547,-0.09171551194106932,E01002798
E01002799,51.53785388643601,-0.09687070311377687,E01002799
E01002800,51.535213772441786,-0.09611721125863736,E01002800
E01002801,51.535241640422285,-0.10124293153368479,E01002801
E01002802,51.53348905806564,-0.09846011562220586,E01002802
E01002803,51.531602162291534,-0.100463894527251,E01002803
E01002804,51.568874777894344,-0.12078971231987173,E01002804
E01002805,51.568506921534876,-0.11431114567206369,E01002805
E01002806,51.568066973937114,-0.11721815676558142,E01002806
E01002807,51.56590050791872,-0.12280870535242848,E01002807
E01002808,51.565147492562204,-0.11855772556352279,E01002808
E01002809,51.564413961993324,-0.12605970079232273,E01002809
E01002810,51.562634316479674,-0.12320499775601294,E01002810
E01002811,51.571545497090426,-0.11887919257417418,E01002811
E01002812,51.49630089977118,-0.19098107633089184,E01002812
E01002813,51.49702637177309,-0.1951344091410243,E01002813
E01002814,51.49484306598744,-0.20275967181427573,E01002814
E01002815,51.494889723869655,-0.19699201041394832,E01002815
E01002816,51.499253342535,-0.19393156917001614,E01002816
E01002817,51.497080901923276,-0.1995939482093252,E01002817
E01002818,51.49893191464604,-0.16045663655056983,E01002818
E01002819,51.4976771039165,-0.167864252690684,E01002819
E01002820,51.49310536577714,-0.177529112833689,E01002820
E01002821,51.49516119702681,-0.17198313954715766,E01002821
E01002822,51.491744200470535,-0.175228040474704,E01002822
E01002823,51.492858501980365,-0.17086781326685627,E01002823
E01002824,51.505563626793496,-0.1912589376867721,E01002824
E01002825,51.50414444207276,-0.19835226345153836,E01002825
E01002826,51.503557820976255,-0.189506354212577,E01002826
E01002827,51.50796626777507,-0.19281218072053116,E01002827
E01002828,51.50740472386043,-0.20033550330391248,E01002828
E01002829,51.51735860949357,-0.20185157031213913,E01002829
E01002830,51.51827439283084,-0.20454453543237,E01002830
E01002831,51.51664599787699,-0.20802228790651842,E01002831
E01002832,51.51492054781055,-0.20207701941391457,E01002832
E01002833,51.51442791707592,-0.205450994121621,E01002833
E01002834,51.49222040397977,-0.18880112958363984,E01002834
E01002835,51.493637657428685,-0.1816983576047203,E01002835
E01002836,51.49184853484181,-0.18442764929037672,E01002836
E01002837,51.49018743853674,-0.18080630060937175,E01002837
E01002838,51.48855107925067,-0.179641039484883,E01002838
E01002839,51.493813454153035,-0.18798046314373115,E01002839
E01002840,51.482006756494144,-0.1768050175891288,E01002840
E01002841,51.47900455182063,-0.18159157863272282,E01002841
E01002842,51.48083220350705,-0.1789341168797694,E01002842
E01002843,51.480347892657505,-0.1832060914391185,E01002843
E01002844,51.4845358692406,-0.17041662028929147,E01002844
E01002845,51.48378852127745,-0.17393216299667874,E01002845
E01002846,51.488975864718185,-0.19622265683228646,E01002846
E01002847,51.49131425408246,-0.19583202837125965,E01002847
E01002848,51.49143211100537,-0.19960278291600586,E01002848
E01002849,51.4904415163838,-0.1920838178275736,E01002849
E01002850,51.49341066206291,-0.1925668261718232,E01002850
E01002851,51.49314095090181,-0.19595503759233251,E01002851
E01002852,51.526855685324406,-0.21908102805108381,E01002852
E01002853,51.52267488273872,-0.2109559770103277,E01002853
E01002854,51.52245070255138,-0.20456179660157225,E01002854
E01002855,51.52070518571391,-0.20751704205536645,E01002855
E01002856,51.519531708674535,-0.20971226284163502,E01002856
E01002857,51.52460856031457,-0.207614981352988,E01002857
E01002858,51.492733926305085,-0.1658089723455819,E01002858
E01002859,51.49340327941431,-0.1593624044310289,E01002859
E01002860,51.494423671650736,-0.16434630054087293,E01002860
E01002861,51.49102603867603,-0.16381874242730715,E01002861
E01002862,51.491580867188134,-0.16810729745367084,E01002862
E01002863,51.495982137205225,-0.15890426332087582,E01002863
E01002864,51.500765076283585,-0.2039494793422168,E01002864
E01002865,51.50091747646856,-0.19804539709139246,E01002865
E01002866,51.50150283673655,-0.2115354702007486,E01002866
E01002867,51.49789477083458,-0.20793609136338323,E01002867
E01002868,51.504433861164486,-0.20667565680144628,E01002868
E01002869,51.50427680385681,-0.21340202896212424,E01002869
E01002870,51.51098596641296,-0.21667127453587953,E01002870
E01002871,51.50786377980139,-0.20825396916381939,E01002871
E01002872,51.50974847430632,-0.21210565795605774,E01002872
E01002873,51.506632462767044,-0.21435931440476175,E01002873
E01002874,51.51391395195787,-0.20930949578003238,E01002874
E01002875,51.510597409319104,-0.20765563471085546,E01002875
E01002876,51.51852263925064,-0.2221152198469427,E01002876
E01002877,51.51538876026307,-0.22024091302553228,E01002877
E01002878,51.516872796834605,-0.21399557551802187,E01002878
E01002879,51.514805521201325,-0.2123943657471031,E01002879
